Data;Ora;VV02mAs;W02mAs;RADGLAs;PIOGG;T02mAv;UMRELAs;RADNTAs;TSOIAs;PRESSAs
15/04/2011;13:00;1.4;0.00;508;0.0;14.85;52;348;19.5;999.7
15/04/2011;14:00;1.1;0.00;227;0.0;15.12;44;148;20.0;999.5
15/04/2011;15:00;1.1;-0.02;120;0.0;14.39;50;79;18.1;999.3
15/04/2011;16:00;1.0;0.01;95;0.0;13.59;60;52;17.6;999.3
15/04/2011;17:00;0.9;-0.01;102;0.0;13.11;63;54;17.0;999.4
15/04/2011;18:00;1.1;-0.03;23;0.0;12.24;72;-9;16.3;999.8
15/04/2011;19:00;1.0;0.01;3;0.0;10.89;80;-48;15.3;1000.2
15/04/2011;20:00;0.6;-0.01;0;0.0;10.63;81;-37;14.6;1000.7
15/04/2011;21:00;0.5;0.01;0;0.0;10.54;80;-33;14.1;1001.2
15/04/2011;22:00;0.5;0.00;0;0.0;10.40;81;-28;13.9;1001.3
15/04/2011;23:00;0.5;-0.01;0;0.0;10.36;80;-20;13.6;1001.4
16/04/2011;00:00;0.7;-0.01;0;0.0;10.49;74;-28;13.3;1001.4
16/04/2011;01:00;0.4;-0.01;0;0.0;10.34;66;-26;12.9;1001.4
16/04/2011;02:00;0.4;0.02;0;0.0;10.22;61;-30;12.5;1001.2
16/04/2011;03:00;0.4;0.00;0;0.0;9.74;57;-46;11.9;1001.1
16/04/2011;04:00;0.3;-0.01;0;0.0;9.09;60;-43;11.3;1001.1
16/04/2011;05:00;0.7;0.03;0;0.0;9.12;60;-45;10.9;1001.1
16/04/2011;06:00;0.6;0.00;6;0.0;8.67;63;-43;10.7;1001.2
16/04/2011;07:00;0.8;0.02;47;0.0;9.09;62;-23;10.6;1001.6
16/04/2011;08:00;0.8;0.01;212;0.0;10.63;60;72;11.1;1002.1
16/04/2011;09:00;0.8;-0.01;209;0.0;11.81;59;85;12.7;1002.3
16/04/2011;10:00;1.0;0.01;467;0.0;14.07;52;239;14.2;1002.5
16/04/2011;11:00;1.5;0.00;794;0.0;16.70;40;462;18.8;1002.6
16/04/2011;12:00;1.6;0.01;796;0.0;17.49;36;480;22.4;1002.3
16/04/2011;13:00;1.4;0.01;722;0.0;17.69;35;413;24.1;1001.9
16/04/2011;14:00;1.3;0.04;610;0.0;18.40;29;348;24.7;1001.5
16/04/2011;15:00;1.3;0.01;176;0.0;17.84;30;98;22.1;1001.2
16/04/2011;16:00;1.0;0.01;192;0.0;17.77;30;107;20.2;1001.1
16/04/2011;17:00;1.1;0.02;94;0.0;17.45;30;43;19.3;1001.1
16/04/2011;18:00;0.9;0.03;54;0.0;16.84;32;0;18.0;1001.5
16/04/2011;19:00;1.1;0.02;9;0.0;15.59;37;-31;16.7;1002.0
16/04/2011;20:00;1.1;0.04;0;0.0;14.54;39;-31;15.6;1002.9
16/04/2011;21:00;1.2;0.04;0;0.0;13.86;41;-31;14.9;1003.6
16/04/2011;22:00;1.1;0.04;0;0.0;13.04;45;-28;14.4;1003.9
16/04/2011;23:00;1.1;0.02;0;0.0;12.71;45;-25;14.0;1004.1
17/04/2011;00:00;1.1;0.03;0;0.0;12.39;45;-37;13.6;1004.3
17/04/2011;01:00;1.1;0.00;0;0.0;12.06;46;-40;13.2;1004.3
17/04/2011;02:00;0.8;0.01;0;0.0;11.70;48;-24;12.8;1004.5
17/04/2011;03:00;0.6;-0.02;0;0.0;11.05;59;-22;12.8;1005.0
17/04/2011;04:00;0.4;-0.01;0;0.0;9.72;73;-20;12.6;1004.7
17/04/2011;05:00;0.5;-0.01;0;0.0;8.62;76;-44;12.0;1004.7
17/04/2011;06:00;0.5;-0.02;5;0.0;7.85;72;-43;11.1;1005.0
17/04/2011;07:00;0.6;0.01;115;0.0;9.70;64;9;10.9;1005.5
17/04/2011;08:00;0.9;0.01;292;0.0;11.63;58;105;11.9;1005.9
17/04/2011;09:00;1.2;0.03;419;0.0;13.40;53;199;13.5;1006.1
17/04/2011;10:00;1.4;0.01;655;0.0;15.77;44;353;16.3;1006.4
17/04/2011;11:00;1.4;0.04;769;0.0;17.38;38;443;20.4;1006.5
17/04/2011;12:00;1.5;0.04;775;0.0;18.09;37;454;23.8;1006.3
17/04/2011;13:00;1.6;0.03;722;0.0;18.79;35;421;24.2;1005.8
17/04/2011;14:00;1.2;0.02;384;0.0;18.96;33;232;24.8;1005.3
17/04/2011;15:00;1.3;0.03;409;0.0;19.40;32;253;23.5;1004.9
17/04/2011;16:00;1.0;0.01;148;0.0;19.02;31;86;21.6;1004.8
17/04/2011;17:00;1.0;-0.01;76;0.0;17.98;42;27;20.1;1005.1
17/04/2011;18:00;0.8;-0.02;105;0.0;16.91;55;10;18.9;1005.3
17/04/2011;19:00;0.4;0.00;22;0.0;15.96;63;-17;18.0;1005.7
17/04/2011;20:00;0.8;-0.01;0;0.0;15.05;64;-24;17.0;1006.6
17/04/2011;21:00;0.5;0.00;0;0.0;13.39;69;-44;15.9;1007.5
17/04/2011;22:00;0.4;0.00;0;0.0;11.14;78;-43;14.6;1007.9
17/04/2011;23:00;0.3;-0.01;0;0.0;11.58;65;-44;13.7;1008.3
18/04/2011;00:00;0.6;-0.01;0;0.0;11.67;56;-51;13.1;1008.5
18/04/2011;01:00;0.7;0.00;0;0.0;11.42;55;-55;12.7;1008.2
18/04/2011;02:00;0.5;-0.01;0;0.0;10.50;57;-51;12.2;1008.1
18/04/2011;03:00;0.5;0.00;0;0.0;9.70;58;-51;11.7;1007.9
18/04/2011;04:00;0.5;0.00;0;0.0;9.06;59;-53;11.2;1007.9
18/04/2011;05:00;0.4;0.00;0;0.0;8.42;61;-50;10.8;1007.8
18/04/2011;06:00;0.4;-0.02;6;0.0;7.74;63;-44;10.3;1007.8
18/04/2011;07:00;0.6;-0.01;120;0.0;8.67;62;13;10.5;1008.1
18/04/2011;08:00;0.8;0.02;312;0.0;11.06;56;116;11.5;1008.5
18/04/2011;09:00;1.0;0.00;506;0.0;13.46;49;239;13.5;1008.4
18/04/2011;10:00;1.2;0.03;661;0.0;15.50;43;353;16.4;1008.5
18/04/2011;11:00;1.2;0.00;777;0.0;17.38;39;446;20.8;1008.3
18/04/2011;12:00;1.4;0.01;844;0.0;18.84;33;493;24.5;1007.6
18/04/2011;13:00;1.3;0.00;857;0.0;19.76;30;498;26.7;1006.9
18/04/2011;14:00;1.5;-0.03;810;0.0;20.24;34;455;28.4;1006.4
18/04/2011;15:00;1.6;-0.05;703;0.0;20.14;35;382;28.5;1006.0
18/04/2011;16:00;1.2;-0.01;546;0.0;19.79;35;262;26.2;1005.3
18/04/2011;17:00;1.4;-0.05;359;0.0;17.95;44;104;23.0;1005.1
18/04/2011;18:00;1.0;-0.01;148;0.0;16.40;51;-19;20.2;1005.0
18/04/2011;19:00;0.5;-0.01;15;0.0;14.69;58;-45;18.4;1004.8
18/04/2011;20:00;0.3;0.00;0;0.0;12.30;69;-46;16.7;1005.1
18/04/2011;21:00;0.2;-0.01;0;0.0;10.65;80;-43;15.4;1005.5
18/04/2011;22:00;0.3;-0.01;0;0.0;9.28;86;-42;14.4;1005.6
18/04/2011;23:00;0.2;-0.01;0;0.0;8.74;87;-40;13.7;1005.7
19/04/2011;00:00;0.3;-0.01;0;0.0;9.22;86;-39;13.1;1005.9
19/04/2011;01:00;0.3;-0.02;0;0.0;9.45;82;-40;12.6;1005.5
19/04/2011;02:00;0.3;-0.01;0;0.0;9.58;78;-42;12.1;1005.2
19/04/2011;03:00;0.3;-0.01;0;0.0;8.69;78;-42;11.7;1005.2
19/04/2011;04:00;0.3;-0.01;0;0.0;8.62;77;-41;11.3;1005.1
19/04/2011;05:00;0.4;0.01;0;0.0;8.89;75;-43;11.0;1004.9
19/04/2011;06:00;0.4;-0.01;7;0.0;8.34;76;-45;10.7;1004.9
19/04/2011;07:00;0.6;0.00;109;0.0;9.05;74;5;11.0;1005.0
19/04/2011;08:00;0.9;0.01;291;0.0;11.32;65;117;12.2;1005.2
19/04/2011;09:00;0.9;0.03;478;0.0;13.79;58;235;14.1;1005.3
19/04/2011;10:00;1.1;-0.01;619;0.0;16.01;58;339;17.2;1005.4
19/04/2011;11:00;1.3;-0.01;712;0.0;17.64;56;416;21.5;1005.2
19/04/2011;12:00;1.4;-0.03;793;0.0;19.11;53;486;25.0;1004.8
19/04/2011;13:00;1.6;-0.03;761;0.0;19.31;54;492;26.4;1004.3
19/04/2011;14:00;1.6;-0.03;695;0.0;19.71;53;435;28.7;1003.8
19/04/2011;15:00;1.6;-0.02;671;0.0;19.49;53;369;27.8;1003.3
19/04/2011;16:00;1.6;-0.01;531;0.0;18.92;56;258;26.1;1002.9
19/04/2011;17:00;1.5;-0.03;349;0.0;17.77;58;105;23.2;1002.8
19/04/2011;18:00;1.3;-0.03;149;0.0;16.41;65;-17;20.6;1002.9
19/04/2011;19:00;0.6;-0.03;18;0.0;14.75;74;-45;18.8;1003.1
19/04/2011;20:00;0.4;-0.01;0;0.0;13.10;84;-48;17.2;1003.5
19/04/2011;21:00;0.2;-0.01;0;0.0;11.57;90;-40;16.0;1003.9
19/04/2011;22:00;0.2;-0.01;0;0.0;10.88;93;-38;15.1;1004.3
19/04/2011;23:00;0.2;-0.01;0;0.0;10.42;94;-36;14.4;1004.6
20/04/2011;00:00;0.2;-0.01;0;0.0;10.78;95;-16;14.1;1004.6
20/04/2011;01:00;0.3;-0.01;0;0.0;11.30;95;-37;14.0;1004.6
20/04/2011;02:00;0.4;0.00;0;0.0;11.43;92;-31;13.8;1004.4
20/04/2011;03:00;0.4;-0.02;0;0.0;10.62;92;-38;13.3;1004.5
20/04/2011;04:00;0.4;-0.01;0;0.0;10.62;91;-35;13.0;1004.5
20/04/2011;05:00;0.6;-0.01;0;0.0;10.84;89;-20;13.2;1004.5
20/04/2011;06:00;0.6;0.00;7;0.0;10.56;89;-19;13.3;1004.9
20/04/2011;07:00;0.7;-0.01;55;0.0;11.01;85;5;13.5;1005.5
20/04/2011;08:00;0.7;0.01;119;0.0;12.14;75;43;14.2;1006.0
20/04/2011;09:00;0.8;-0.03;344;0.0;14.49;66;180;15.7;1006.3
20/04/2011;10:00;0.9;0.03;605;0.0;17.29;55;348;18.6;1006.7
20/04/2011;11:00;1.2;0.01;714;0.0;19.34;45;412;22.6;1006.8
20/04/2011;12:00;1.6;0.00;799;0.0;20.40;40;475;26.0;1006.9
20/04/2011;13:00;1.8;-0.01;831;0.0;20.67;36;483;27.9;1007.1
20/04/2011;14:00;1.6;-0.02;788;0.0;20.70;37;453;29.6;1007.1
20/04/2011;15:00;1.5;-0.01;679;0.0;20.42;36;374;29.1;1006.9
20/04/2011;16:00;1.6;-0.02;523;0.0;20.15;32;253;26.4;1006.9
20/04/2011;17:00;1.3;-0.06;338;0.0;19.27;34;105;23.6;1007.0
20/04/2011;18:00;0.9;-0.04;145;0.0;17.89;37;-16;21.0;1007.4
20/04/2011;19:00;0.4;-0.01;17;0.0;15.28;49;-40;18.9;1007.6
20/04/2011;20:00;0.4;-0.01;0;0.0;13.03;65;-46;17.2;1007.9
20/04/2011;21:00;0.2;-0.01;0;0.0;11.37;79;-43;16.0;1008.4
20/04/2011;22:00;0.2;-0.01;0;0.0;10.64;81;-34;15.1;1008.7
20/04/2011;23:00;0.2;-0.01;0;0.0;12.39;72;-21;15.0;1008.7
21/04/2011;00:00;0.4;0.01;0;0.0;12.71;65;-30;14.7;1008.8
21/04/2011;01:00;0.2;-0.01;0;0.0;12.66;61;-24;14.5;1009.0
21/04/2011;02:00;0.3;-0.01;0;0.0;12.25;60;-39;14.0;1008.7
21/04/2011;03:00;0.3;0.00;0;0.0;11.31;61;-45;13.2;1008.6
21/04/2011;04:00;0.4;0.00;0;0.0;10.41;64;-42;12.6;1008.4
21/04/2011;05:00;0.5;0.00;0;0.0;8.83;74;-43;12.2;1008.8
21/04/2011;06:00;0.2;-0.01;9;0.0;8.04;79;-30;11.7;1008.8
21/04/2011;07:00;0.4;0.00;116;0.0;10.42;72;20;11.9;1008.9
21/04/2011;08:00;0.6;-0.02;301;0.0;13.24;62;120;13.4;1009.1
21/04/2011;09:00;0.8;0.02;482;0.0;15.68;54;238;15.6;1009.5
21/04/2011;10:00;1.2;0.01;640;0.0;18.37;46;353;18.7;1009.8
21/04/2011;11:00;1.2;-0.02;764;0.0;19.77;40;449;23.2;1009.6
21/04/2011;12:00;1.6;-0.01;828;0.0;20.70;36;493;26.8;1009.4
21/04/2011;13:00;1.6;-0.02;850;0.0;20.97;33;506;28.5;1009.2
21/04/2011;14:00;1.7;-0.02;811;0.0;21.15;31;465;30.5;1008.5
21/04/2011;15:00;1.8;-0.03;709;0.0;21.34;30;393;29.9;1007.6
21/04/2011;16:00;1.8;-0.01;557;0.0;20.66;30;273;27.0;1007.2
21/04/2011;17:00;1.6;0.00;361;0.0;19.18;38;114;23.9;1007.3
21/04/2011;18:00;1.0;0.00;158;0.0;17.81;43;-22;21.1;1006.8
21/04/2011;19:00;0.4;0.00;18;0.0;15.41;58;-42;19.2;1006.3
21/04/2011;20:00;0.3;-0.01;0;0.0;12.74;75;-45;17.4;1006.4
21/04/2011;21:00;0.2;-0.01;0;0.0;11.43;84;-42;16.2;1006.6
21/04/2011;22:00;0.2;-0.01;0;0.0;11.20;86;-43;15.3;1006.5
21/04/2011;23:00;0.2;-0.01;0;0.0;11.78;82;-41;14.6;1006.2
22/04/2011;00:00;0.2;-0.01;0;0.0;11.12;80;-43;14.1;1005.7
22/04/2011;01:00;0.2;-0.01;0;0.0;10.18;80;-31;13.7;1005.3
22/04/2011;02:00;0.2;-0.01;0;0.0;10.05;78;-27;13.6;1004.6
22/04/2011;03:00;0.4;0.01;0;0.0;10.60;73;-41;13.3;1004.2
22/04/2011;04:00;0.5;0.02;0;0.0;10.68;69;-43;13.0;1003.8
22/04/2011;05:00;0.4;0.00;0;0.0;10.32;70;-40;12.5;1003.6
22/04/2011;06:00;0.6;0.00;7;0.0;10.23;71;-27;12.4;1003.5
22/04/2011;07:00;0.5;0.02;77;0.0;11.03;70;26;13.2;1003.6
22/04/2011;08:00;0.7;-0.02;128;0.0;12.51;65;75;14.5;1003.7
22/04/2011;09:00;0.7;0.02;277;0.0;14.35;59;177;16.3;1003.7
22/04/2011;10:00;0.7;0.01;366;0.0;16.46;52;220;18.4;1003.6
22/04/2011;11:00;0.8;0.01;446;0.0;18.46;41;309;20.4;1003.7
22/04/2011;12:00;1.3;0.01;371;0.0;19.59;35;258;22.1;1003.6
22/04/2011;13:00;1.3;-0.01;369;0.0;19.55;39;254;22.4;1003.3
22/04/2011;14:00;1.4;-0.02;322;0.0;19.06;45;225;22.9;1003.3
22/04/2011;15:00;1.2;-0.02;219;0.0;18.53;43;147;22.2;1003.0
22/04/2011;16:00;1.0;-0.01;190;0.0;18.59;47;119;21.3;1002.6
22/04/2011;17:00;1.1;0.01;111;0.0;18.54;41;62;20.7;1002.3
22/04/2011;18:00;0.9;-0.02;44;0.0;17.01;58;11;19.4;1002.6
22/04/2011;19:00;0.5;0.00;10;0.0;16.01;61;-12;18.3;1002.7
22/04/2011;20:00;0.3;0.00;0;0.0;14.67;71;-29;17.1;1003.0
22/04/2011;21:00;0.4;0.01;0;0.0;14.24;72;-31;16.1;1003.6
22/04/2011;22:00;0.4;-0.01;0;0.0;13.72;78;-18;15.8;1003.8
22/04/2011;23:00;0.3;-0.01;0;0.0;13.35;82;-19;15.5;1003.9
23/04/2011;00:00;0.3;-0.01;0;0.0;13.83;79;-16;15.4;1003.9
23/04/2011;01:00;0.3;-0.01;0;0.0;13.67;83;-17;15.2;1003.8
23/04/2011;02:00;0.2;0.00;0;0.0;13.42;84;-17;15.0;1003.6
23/04/2011;03:00;0.2;0.00;0;0.0;12.80;87;-9;14.8;1003.4
23/04/2011;04:00;0.3;0.00;0;0.0;13.23;82;-15;14.9;1003.3
23/04/2011;05:00;0.4;-0.01;0;0.0;13.21;79;-11;14.9;1003.0
23/04/2011;06:00;0.5;-0.01;2;0.0;12.98;77;-6;14.8;1003.1
23/04/2011;07:00;0.5;0.00;24;0.0;13.22;76;12;14.9;1003.4
23/04/2011;08:00;0.6;-0.01;97;0.0;14.12;71;71;15.8;1003.7
23/04/2011;09:00;0.6;0.02;167;0.0;15.43;66;125;17.0;1004.1
23/04/2011;10:00;0.9;0.01;338;0.0;17.25;56;251;19.1;1004.3
23/04/2011;11:00;1.1;0.00;342;0.0;18.54;49;243;20.8;1004.4
23/04/2011;12:00;1.2;0.01;253;0.0;17.88;50;178;21.2;1004.5
23/04/2011;13:00;1.1;0.00;267;0.0;17.96;52;203;21.2;1004.4
23/04/2011;14:00;1.0;0.00;127;0.0;17.64;59;91;20.7;1004.5
23/04/2011;15:00;0.8;-0.02;160;0.0;17.85;55;114;19.9;1004.2
23/04/2011;16:00;0.9;0.00;146;0.0;18.13;53;105;20.5;1004.2
23/04/2011;17:00;0.7;-0.01;139;0.0;18.11;53;95;20.2;1004.3
23/04/2011;18:00;0.5;0.01;46;0.0;17.49;61;15;19.4;1004.4
23/04/2011;19:00;0.4;0.00;5;0.0;16.35;67;-44;18.3;1004.6
23/04/2011;20:00;0.4;0.00;0;0.0;15.72;69;-32;17.4;1004.9
23/04/2011;21:00;0.3;0.00;0;0.0;15.11;78;-31;16.9;1005.3
23/04/2011;22:00;0.4;0.01;0;0.0;14.77;81;-28;16.7;1005.4
23/04/2011;23:00;0.3;0.00;0;0.2;14.08;82;-23;16.4;1005.5
24/04/2011;00:00;0.3;0.00;0;0.2;12.88;90;-15;16.1;1005.6
24/04/2011;01:00;0.2;0.00;0;0.0;12.73;93;-10;15.8;1005.6
24/04/2011;02:00;0.2;0.00;0;0.0;12.78;93;-10;15.8;1005.1
24/04/2011;03:00;0.3;0.00;0;0.0;13.00;92;-11;15.7;1004.7
24/04/2011;04:00;0.6;0.00;0;0.0;13.60;85;-22;15.6;1004.4
24/04/2011;05:00;0.6;0.02;0;0.0;13.47;84;-16;15.4;1004.2
24/04/2011;06:00;0.6;0.00;5;0.2;13.29;85;-17;15.3;1004.5
24/04/2011;07:00;0.6;0.00;50;0.0;13.33;86;6;15.4;1004.9
24/04/2011;08:00;0.8;0.02;123;0.0;14.36;81;83;16.3;1005.1
24/04/2011;09:00;0.8;0.02;201;0.0;15.45;75;130;17.4;1005.3
24/04/2011;10:00;0.9;-0.01;405;0.0;17.01;71;278;19.0;1005.5
24/04/2011;11:00;1.0;0.02;626;0.0;19.14;61;409;22.3;1005.6
24/04/2011;12:00;1.2;0.00;737;0.0;20.44;52;484;25.3;1005.2
24/04/2011;13:00;1.2;0.01;744;0.0;21.49;46;494;27.0;1004.7
24/04/2011;14:00;1.2;0.04;665;0.0;22.05;40;424;28.4;1004.2
24/04/2011;15:00;1.6;0.00;448;0.0;21.65;39;271;26.8;1003.8
24/04/2011;16:00;1.3;-0.03;376;0.0;21.18;40;214;25.1;1003.6
24/04/2011;17:00;1.3;0.00;224;0.0;20.22;44;106;23.5;1003.4
24/04/2011;18:00;0.8;0.00;114;0.0;18.75;52;32;21.8;1003.3
24/04/2011;19:00;0.4;0.00;24;0.0;17.16;58;-24;20.3;1003.2
24/04/2011;20:00;0.4;-0.01;0;0.0;14.70;71;-35;18.6;1003.4
24/04/2011;21:00;0.3;0.00;0;0.0;13.77;77;-37;17.4;1003.6
24/04/2011;22:00;0.2;-0.01;0;0.0;12.87;82;-29;16.7;1003.7
24/04/2011;23:00;0.2;0.00;0;0.0;13.84;77;-13;16.3;1003.5
25/04/2011;00:00;0.2;0.01;0;0.0;15.01;72;-9;16.6;1003.3
25/04/2011;01:00;0.4;0.00;0;0.0;15.10;68;-16;16.5;1003.0
25/04/2011;02:00;0.4;0.01;0;0.0;15.37;64;-13;16.3;1002.7
25/04/2011;03:00;0.4;0.01;0;0.0;15.21;66;-11;16.3;1002.6
25/04/2011;04:00;0.4;0.01;0;0.0;14.68;69;-10;16.2;1002.3
25/04/2011;05:00;0.5;0.00;0;0.0;14.57;71;-32;16.1;1001.8
25/04/2011;06:00;0.4;0.01;1;0.8;13.48;82;-23;16.0;1001.8
25/04/2011;07:00;0.6;0.02;18;0.6;13.18;88;-11;16.0;1001.5
25/04/2011;08:00;0.6;0.02;26;0.0;13.50;88;-3;16.1;1001.2
25/04/2011;09:00;0.7;-0.02;127;0.0;14.72;85;95;16.7;1000.6
25/04/2011;10:00;0.6;0.01;43;0.8;15.08;84;8;17.3;1000.6
25/04/2011;11:00;0.8;0.01;114;0.2;15.25;89;45;17.3;1000.7
25/04/2011;12:00;1.0;0.00;286;0.0;17.21;81;226;19.2;1000.3
25/04/2011;13:00;1.2;0.03;357;0.0;18.27;75;272;21.1;999.9
25/04/2011;14:00;1.0;0.01;218;0.0;18.64;74;164;21.2;999.2
25/04/2011;15:00;1.0;0.04;184;0.0;19.09;70;132;21.0;998.3
25/04/2011;16:00;0.7;0.02;88;0.0;18.88;70;55;20.4;998.0
25/04/2011;17:00;1.1;-0.03;31;0.0;17.44;70;7;19.5;998.5
25/04/2011;18:00;1.0;-0.03;5;2.6;14.79;77;-31;18.3;999.0
25/04/2011;19:00;0.6;0.01;0;4.2;12.95;92;-12;17.1;998.9
25/04/2011;20:00;0.7;0.01;0;0.2;12.78;93;-19;16.7;998.5
25/04/2011;21:00;0.5;0.03;0;0.0;12.85;93;-16;16.5;998.3
25/04/2011;22:00;0.7;0.00;0;0.0;13.12;94;-19;16.4;998.1
25/04/2011;23:00;0.9;0.02;0;0.0;13.34;93;-21;16.2;998.1
26/04/2011;00:00;0.8;0.00;0;0.0;13.53;91;-24;16.0;998.0
26/04/2011;01:00;0.8;0.02;0;0.0;13.89;83;-22;15.9;997.7
26/04/2011;02:00;0.5;0.00;0;0.0;13.71;80;-30;15.6;997.1
26/04/2011;03:00;0.4;0.01;0;0.0;13.88;79;-20;15.4;996.7
26/04/2011;04:00;0.3;-0.01;0;0.0;13.57;80;-16;15.3;996.3
26/04/2011;05:00;0.6;0.01;0;0.0;14.02;75;-12;15.3;995.9
26/04/2011;06:00;0.4;0.00;2;0.0;13.72;77;-11;15.3;995.8
26/04/2011;07:00;0.5;-0.01;7;0.0;13.63;79;-6;15.3;996.2
26/04/2011;08:00;0.4;0.00;42;0.0;13.86;81;10;15.4;996.6
26/04/2011;09:00;0.6;-0.01;114;0.0;14.58;81;78;16.1;996.6
26/04/2011;10:00;1.0;-0.01;210;0.0;15.42;77;155;17.3;996.3
26/04/2011;11:00;1.1;0.00;329;0.0;16.72;71;255;19.0;996.3
26/04/2011;12:00;1.0;0.04;323;0.0;18.20;58;257;20.5;996.2
26/04/2011;13:00;1.1;0.00;272;0.0;18.45;56;221;20.8;995.9
26/04/2011;14:00;1.4;-0.03;121;0.0;16.19;77;70;20.2;996.1
26/04/2011;15:00;1.2;-0.05;124;0.0;15.52;78;88;19.9;996.1
26/04/2011;16:00;1.0;0.00;120;0.0;15.54;81;69;19.3;996.1
26/04/2011;17:00;0.8;-0.01;88;0.0;15.58;79;37;19.3;995.9
26/04/2011;18:00;0.6;0.01;34;0.0;15.12;79;8;18.6;996.0
26/04/2011;19:00;0.4;0.00;4;0.0;14.43;84;-15;17.8;996.2
26/04/2011;20:00;0.2;0.00;0;0.0;13.81;88;-21;17.2;996.6
26/04/2011;21:00;0.2;0.00;0;0.0;12.77;91;-22;16.6;997.0
26/04/2011;22:00;0.2;0.00;0;0.0;12.94;92;-14;16.3;997.2
26/04/2011;23:00;0.1;0.00;0;0.0;12.99;93;-14;16.2;997.3
27/04/2011;00:00;0.1;0.00;0;0.0;12.94;93;-16;16.0;997.3
27/04/2011;01:00;0.2;0.00;0;0.0;12.78;94;-13;15.8;997.0
27/04/2011;02:00;0.3;0.01;0;0.2;13.07;93;-13;15.8;996.8
27/04/2011;03:00;0.3;-0.01;0;0.0;12.85;89;-15;15.6;996.5
27/04/2011;04:00;0.2;0.00;0;0.0;12.42;89;-17;15.5;996.4
27/04/2011;05:00;0.2;0.00;0;0.0;12.03;91;-15;15.3;996.5
27/04/2011;06:00;0.2;0.00;8;0.0;11.88;93;-10;15.1;996.7
27/04/2011;07:00;0.4;0.02;45;0.0;13.06;85;15;15.3;996.9
27/04/2011;08:00;0.9;0.04;237;0.0;15.13;72;146;16.2;997.1
27/04/2011;09:00;1.0;-0.34;334;0.0;16.37;70;222;17.3;997.3
27/04/2011;10:00;1.2;0.04;558;0.0;17.87;63;377;19.3;997.3
27/04/2011;11:00;1.0;0.04;770;0.0;19.33;56;516;22.1;997.0
27/04/2011;12:00;1.3;0.01;808;0.0;20.33;48;560;24.9;996.8
27/04/2011;13:00;1.0;0.02;435;0.0;20.79;48;329;25.0;996.5
27/04/2011;14:00;1.5;0.02;677;0.0;21.18;56;471;25.5;996.2
27/04/2011;15:00;1.2;-0.01;438;0.0;20.73;56;278;25.5;995.9
27/04/2011;16:00;1.6;0.02;87;3.2;17.23;70;32;23.1;996.2
27/04/2011;17:00;0.8;0.01;149;0.6;15.10;89;48;21.0;997.0
27/04/2011;18:00;0.6;0.00;55;0.4;14.16;89;3;20.5;997.1
27/04/2011;19:00;0.7;0.01;23;0.8;13.53;91;79;19.6;997.6
27/04/2011;20:00;0.5;0.01;0;0.6;13.26;92;-22;18.7;997.8
27/04/2011;21:00;0.5;0.01;0;0.0;13.20;93;-28;18.0;998.0
27/04/2011;22:00;0.5;0.00;0;0.0;13.23;93;-20;17.6;997.9
27/04/2011;23:00;0.3;0.00;0;0.0;13.23;92;-20;17.4;997.7
28/04/2011;00:00;0.4;0.01;0;0.0;12.95;93;-28;17.0;997.6
28/04/2011;01:00;0.4;0.01;0;0.0;12.61;92;-38;16.6;997.7
28/04/2011;02:00;0.2;0.00;0;0.0;11.91;93;-42;16.0;997.4
28/04/2011;03:00;0.3;0.00;0;0.0;11.64;94;-49;15.4;997.1
28/04/2011;04:00;0.3;0.00;0;0.0;11.39;94;-51;15.0;997.0
28/04/2011;05:00;0.6;-0.01;0;0.0;10.84;93;-55;14.7;996.9
28/04/2011;06:00;0.6;-0.01;15;0.0;10.36;92;-41;14.5;997.0
28/04/2011;07:00;0.6;0.01;143;0.0;10.93;90;55;14.5;997.1
28/04/2011;08:00;0.9;0.00;332;0.0;12.67;83;187;15.2;997.4
28/04/2011;09:00;0.9;-0.01;512;0.0;14.65;77;310;16.5;997.6
28/04/2011;10:00;1.1;0.03;658;0.0;16.27;73;431;18.6;997.8
28/04/2011;11:00;1.0;0.04;623;0.0;17.48;66;413;21.2;997.6
28/04/2011;12:00;0.9;0.01;610;0.0;18.67;59;426;22.2;997.3
28/04/2011;13:00;1.1;0.01;687;0.0;19.74;56;465;23.9;996.9
28/04/2011;14:00;1.5;-0.03;758;0.0;20.25;60;512;25.5;996.7
28/04/2011;15:00;1.5;0.01;651;0.0;20.34;58;408;25.7;996.5
28/04/2011;16:00;1.5;0.00;549;0.0;19.75;58;309;24.7;996.3
28/04/2011;17:00;1.2;-0.01;328;0.0;18.94;58;156;23.4;996.4
28/04/2011;18:00;1.0;0.01;178;0.0;18.54;63;15;21.9;996.5
28/04/2011;19:00;1.0;-0.01;31;0.0;17.97;61;-20;20.7;996.9
28/04/2011;20:00;0.5;0.00;0;0.0;15.29;71;12;19.5;997.4
28/04/2011;21:00;0.5;0.00;0;0.0;14.13;76;129;18.3;997.9
28/04/2011;22:00;0.2;0.00;0;0.0;14.63;74;158;17.8;998.1
28/04/2011;23:00;0.3;0.00;0;0.0;14.89;69;158;17.3;998.1
29/04/2011;00:00;0.2;-0.01;0;0.0;13.09;80;145;16.7;998.1
29/04/2011;01:00;0.2;-0.01;0;0.0;11.50;90;46;16.0;998.0
29/04/2011;02:00;0.2;-0.01;0;0.0;10.84;93;81;15.4;997.7
